,pid,model,align_condition,lr_sup,lr_unsup,lr,lam_a_cyc,lam_dist,hidden_size,alpha,temp,s,loss
421,_ccdbxwo80,euclidean,aligned,,,0.251188643150958,,,100,0.7249864261818443,0.4,30,34.09035973681066
422,_ccdbxwo80,discrete,aligned,,,0.0019952623149688,,,100,0.4758994277643122,1.4,30,52.90253600408657
423,_cgws9jzl5,cycle_and_distribution,aligned,,,0.0630957344480193,1.3886620399503018,0.0019835848270333,100,0.9258760421215636,0.3,30,31.493371425403566
424,_cgws9jzl5,euclidean,aligned,,,0.0630957344480193,,,100,0.9382343077273968,0.4,30,35.60673729143515
425,_cgws9jzl5,discrete,aligned,,,0.001,,,100,0.9582401849144094,1.4,30,51.98625465278472
426,_cs1sliof5,cycle_and_distribution,misaligned,,,0.251188643150958,0.8356616581272402,0.0073930063184793,100,0.4335221027585166,0.2,30,45.3633522158848
427,_cs1sliof5,euclidean,misaligned,,,0.0158489319246111,,,100,0.7077225098993698,0.8,30,53.14053849137489
428,_cs1sliof5,discrete,misaligned,,,0.0079432823472428,,,100,0.8108756113479058,1.3,30,53.46815339741537
429,_ct2vxqubf,cycle_and_distribution,misaligned,,,0.251188643150958,1.618472194589096,0.0022013020369427,100,0.8155722234136537,0.2,30,32.747895201272286
430,_ct2vxqubf,euclidean,misaligned,,,0.251188643150958,,,100,0.2752432196689466,0.2,30,49.090418519598806
431,_ct2vxqubf,discrete,misaligned,,,0.0039810717055349,,,100,0.027591905518179,1.3,30,53.21201518608999
432,_cu7zwt2vk,cycle_and_distribution,misaligned,,,0.0630957344480193,1.068839618612283,0.0040105212083116,100,0.8922351260293179,0.4,30,45.71512106176918
433,_cu7zwt2vk,euclidean,misaligned,,,0.0316227766016837,,,100,0.1800929357928469,0.3,30,51.8525027834882
434,_cu7zwt2vk,discrete,misaligned,,,0.0039810717055349,,,100,0.1993314373494064,1.3,30,53.18557190987528
435,_d251352fv,cycle_and_distribution,aligned,,,0.0316227766016837,1.1434733845597629,0.0026302101691964,100,0.8714767316600383,0.6000000000000001,30,45.37655022595632
436,_d251352fv,euclidean,aligned,,,0.1258925411794167,,,100,0.9270353482886434,0.6000000000000001,30,46.30185890916054
437,_d251352fv,discrete,aligned,,,0.0079432823472428,,,100,0.0754127885071817,1.3,30,51.39639151268133
438,_dci9uur7r,cycle_and_distribution,misaligned,,,0.0158489319246111,0.7958309864380054,0.0040758533513117,100,0.7694448744923407,0.2,30,39.30297046456311
439,_dci9uur7r,euclidean,misaligned,,,0.0316227766016837,,,100,0.5629928461128656,0.5,30,47.97398873936468
440,_dci9uur7r,discrete,misaligned,,,0.0019952623149688,,,100,0.3074526816673953,1.5,30,52.65218550683018
441,_ddy61d654,cycle_and_distribution,misaligned,,,0.251188643150958,0.6831222664073984,0.0060348824004176,100,0.4814283162823499,0.4,30,49.76771240235744
442,_ddy61d654,euclidean,misaligned,,,0.0630957344480193,,,100,0.5589861011587385,0.6000000000000001,30,51.40707031999993
443,_ddy61d654,discrete,misaligned,,,0.001,,,100,0.1597843456506418,1.3,30,53.42199695179127
444,_de5u7x319,cycle_and_distribution,misaligned,,,0.0630957344480193,1.3102182499639958,0.0021097884871661,100,0.9661990558609396,0.3,30,36.31483019827708
445,_de5u7x319,euclidean,misaligned,,,0.251188643150958,,,100,0.9191911725312194,0.8,30,50.66282540933761
446,_de5u7x319,discrete,misaligned,,,0.0019952623149688,,,100,0.958304417552416,1.3,30,52.40783788090942
447,_df6ydwaxd,cycle_and_distribution,aligned,,,0.0316227766016837,1.7272906988842265,0.0011346862365464,100,0.8951144858389002,0.3,30,21.078026375556725
448,_df6ydwaxd,euclidean,aligned,,,0.1258925411794167,,,100,0.9832279521848244,0.5,30,34.73550956051184
449,_df6ydwaxd,discrete,aligned,,,0.001,,,100,0.6170408486972642,1.3,30,51.79946967790976
450,_df7id04ih,cycle_and_distribution,misaligned,,,0.1258925411794167,1.8906941281395788,0.0012703332148634,100,0.9436607194649836,0.5,30,42.35188726010457
451,_df7id04ih,euclidean,misaligned,,,0.251188643150958,,,100,0.936047819683604,0.6000000000000001,30,52.18993113835247
452,_df7id04ih,discrete,misaligned,,,0.0019952623149688,,,100,0.0777914845628684,1.4,30,52.53770428545158
453,_dkbxc18q9,cycle_and_distribution,misaligned,,,0.251188643150958,1.3226419248052044,0.003984437588077,100,0.5490548662280647,0.9,30,50.5680068330402
454,_dkbxc18q9,euclidean,misaligned,,,0.1258925411794167,,,100,0.5080046873563707,0.2,30,50.520766799203415
455,_dkbxc18q9,discrete,misaligned,,,0.001,,,100,0.6995307768829581,1.3,30,52.76274598289243
456,_dl0drbim9,cycle_and_distribution,aligned,,,0.1258925411794167,1.815702884316393,0.0060349591783063,100,0.6898844863116683,0.2,30,17.16429476443836
457,_dl0drbim9,euclidean,aligned,,,0.1258925411794167,,,100,0.9505121003914664,0.5,30,33.123080693297695
458,_dl0drbim9,discrete,aligned,,,0.001,,,100,0.7497633766301515,1.4,30,53.00356818312457
459,_dnfh5xvgf,cycle_and_distribution,misaligned,,,0.251188643150958,0.8437859275195023,0.0021557023726618,100,0.9465824875151388,0.5,30,43.27515071934384
460,_dnfh5xvgf,euclidean,misaligned,,,0.0079432823472428,,,100,0.8838552926234859,0.4,30,49.03637177921221
461,_dnfh5xvgf,discrete,misaligned,,,0.0039810717055349,,,100,0.8910080174389211,1.4,30,50.94903854523797
462,_dsd1fvfzk,cycle_and_distribution,aligned,,,0.0630957344480193,1.9681971672875256,0.0028841101487959,100,0.9455444424959332,0.2,30,10.3857950200469
463,_dsd1fvfzk,euclidean,aligned,,,0.251188643150958,,,100,0.791082075020783,0.3,30,35.74390372918888
464,_dsd1fvfzk,discrete,aligned,,,0.0019952623149688,,,100,0.256624201734741,1.4,30,53.0676536553916
465,_dwtk44in0,cycle_and_distribution,misaligned,,,0.1258925411794167,1.2756998996607611,0.002069976110007,100,0.8976624666572467,0.5,30,46.04369178649707
466,_dwtk44in0,euclidean,misaligned,,,0.251188643150958,,,100,0.6372415383645141,0.8,30,50.19163080183479
467,_dwtk44in0,discrete,misaligned,,,0.0019952623149688,,,100,0.7517480144687495,1.3,30,53.42761655339784
468,_dyl0xc0ym,cycle_and_distribution,aligned,,,0.001,1.5298403114828223,0.0091306963750531,100,0.7287802133775332,0.4,30,51.35305637173949
469,_dyl0xc0ym,euclidean,aligned,,,0.0019952623149688,,,100,0.7941675374444124,0.7000000000000001,30,51.2616359398927
470,_dyl0xc0ym,discrete,aligned,,,0.0019952623149688,,,100,0.7833040891815635,1.4,30,51.98212803832349
471,_e4bsyddh7,cycle_and_distribution,misaligned,,,0.0630957344480193,1.2730607422858402,0.005127017369756,100,0.4683246156175592,0.2,30,50.34631711625904
472,_e4bsyddh7,euclidean,misaligned,,,0.0158489319246111,,,100,0.3807092948319988,0.2,30,51.51876716233879
473,_e4bsyddh7,discrete,misaligned,,,0.0019952623149688,,,100,0.8697618296541071,1.5,30,52.7324789227381
474,_e4xxgyu9y,cycle_and_distribution,aligned,,,0.0316227766016837,1.1219224729243316,0.0082252669850597,100,0.8057780772530347,0.3,30,24.89281601203525
475,_e4xxgyu9y,euclidean,aligned,,,0.0630957344480193,,,100,0.8100974431881686,0.3,30,40.69251248586503
476,_e4xxgyu9y,discrete,aligned,,,0.0079432823472428,,,100,0.7457213985105224,1.4,30,52.19303553620094
477,_e53y024bb,cycle_and_distribution,aligned,,,0.0316227766016837,1.5317288908582172,0.0023193217427115,100,0.9960474549724404,0.6000000000000001,30,43.20145597580132
478,_e53y024bb,euclidean,aligned,,,0.0158489319246111,,,100,0.933799981704976,0.6000000000000001,30,46.924745266208944
479,_e53y024bb,discrete,aligned,,,0.0039810717055349,,,100,0.062043931228083,1.5,30,51.955670124154814
480,_e5a52ykps,cycle_and_distribution,aligned,,,0.251188643150958,1.538637681309163,0.0067076695343515,100,0.9565030349370082,0.2,30,10.384857935459726
481,_e5a52ykps,euclidean,aligned,,,0.0079432823472428,,,100,0.8956695466341387,0.3,30,37.75774749819507
482,_e5a52ykps,discrete,aligned,,,0.001,,,100,0.7213507245921823,1.5,30,53.69047935658031
483,_e6invgs0u,cycle_and_distribution,aligned,,,0.0630957344480193,0.6098380571345872,0.0051503250708788,100,0.7201451669838336,0.2,30,35.46903506222328
484,_e6invgs0u,euclidean,aligned,,,0.0158489319246111,,,100,0.575946038141638,0.3,30,42.232761122112976
485,_e6invgs0u,discrete,aligned,,,0.0019952623149688,,,100,0.9414791903608718,1.3,30,53.23628319415449
486,_eblk90h4t,cycle_and_distribution,aligned,,,0.0630957344480193,1.275718495590522,0.0087631049477681,100,0.8240761350657988,0.3,30,22.282522205740907
487,_eblk90h4t,euclidean,aligned,,,0.251188643150958,,,100,0.9877603948693616,0.4,30,29.910709063957537
488,_eblk90h4t,discrete,aligned,,,0.001,,,100,0.3374241985758587,0.6000000000000001,30,52.842591226813695
489,_ejg8iqcqv,cycle_and_distribution,misaligned,,,0.0039810717055349,1.9514066001152823,0.0099876465732834,100,0.6216787586917795,0.7000000000000001,30,52.19955120947379
490,_ejg8iqcqv,euclidean,misaligned,,,0.0316227766016837,,,100,0.5556849482675792,0.5,30,51.38900285240091
491,_ejg8iqcqv,discrete,misaligned,,,0.0019952623149688,,,100,0.6458964538024937,1.3,30,51.78443831690012
492,_elmppo4h6,cycle_and_distribution,aligned,,,0.0630957344480193,1.6866004814030422,0.0081090224931293,100,0.6947942419191154,0.3,30,20.99909502789176
493,_elmppo4h6,euclidean,aligned,,,0.0158489319246111,,,100,0.977086236402282,0.3,30,28.698358210805235
494,_elmppo4h6,discrete,aligned,,,0.0019952623149688,,,100,0.6826024162575355,1.3,30,53.218562630548384
495,_eo0lj3g1y,cycle_and_distribution,misaligned,,,0.1258925411794167,0.6059046784845575,0.0029361039952449,100,0.7084631639373465,0.2,30,46.45134050662381
496,_eo0lj3g1y,euclidean,misaligned,,,0.1258925411794167,,,100,0.9319322248661008,0.8,30,49.60600141918483
497,_eo0lj3g1y,discrete,misaligned,,,0.0039810717055349,,,100,0.954756771950352,1.4,30,52.6904831028582
498,_ey9q5yqu4,cycle_and_distribution,aligned,,,0.0316227766016837,1.9121035576567071,0.0042901519089279,100,0.1692552635488526,0.7000000000000001,30,53.38093944863112
499,_ey9q5yqu4,euclidean,aligned,,,0.001,,,100,0.4392474927908203,0.4,30,53.36922502454837
500,_ey9q5yqu4,discrete,aligned,,,0.0019952623149688,,,100,0.5870371145015685,1.4,30,53.47848589079345
501,_eyimq9f3e,cycle_and_distribution,misaligned,,,0.251188643150958,1.559147298900008,0.0084229615838999,100,0.4644916912339533,0.5,30,50.75115348744459
502,_eyimq9f3e,euclidean,misaligned,,,0.1258925411794167,,,100,0.2167890638022674,0.2,30,50.86803356911984
503,_eyimq9f3e,discrete,misaligned,,,0.001,,,100,0.7368306891806187,1.0,30,52.997867524216666
504,_f0fh2oe92,cycle_and_distribution,misaligned,,,0.1258925411794167,1.1483013584539123,0.0092477240303732,100,0.8086523912915806,0.4,30,44.88355439026948
505,_f0fh2oe92,euclidean,misaligned,,,0.0630957344480193,,,100,0.6052905626278582,0.5,30,50.31053364905197
506,_f0fh2oe92,discrete,misaligned,,,0.0019952623149688,,,100,0.04631938996267,1.5,30,52.43108920910558
507,_f0iyl2ye7,cycle_and_distribution,aligned,,,0.0630957344480193,0.8171949508451037,0.0075900793836812,100,0.9388259845725854,0.2,30,30.125075190980784
508,_f0iyl2ye7,euclidean,aligned,,,0.0316227766016837,,,100,0.99293440240071,0.4,30,37.03675547189143
509,_f0iyl2ye7,discrete,aligned,,,0.0019952623149688,,,100,0.9279436308564688,1.4,30,51.76162043744445
510,_f0tt6rizy,cycle_and_distribution,misaligned,,,0.251188643150958,0.8506402921099693,0.0083791487937272,100,0.8441509152429826,0.4,30,46.45947839460055
511,_f0tt6rizy,euclidean,misaligned,,,0.0316227766016837,,,100,0.8872296415496975,0.8,30,51.19288846562328
512,_f0tt6rizy,discrete,misaligned,,,0.0019952623149688,,,100,0.778817212854791,1.4,30,52.70522712853556
513,_f1hfe1h80,cycle_and_distribution,misaligned,,,0.251188643150958,1.8762317927988053,0.0022939477602428,100,0.7305322346049736,0.3,30,47.5519331242985
514,_f1hfe1h80,euclidean,misaligned,,,0.1258925411794167,,,100,0.9024723838367537,0.9,30,52.11819114321212
515,_f1hfe1h80,discrete,misaligned,,,0.0019952623149688,,,100,0.2582400530634379,1.2000000000000002,30,53.67341064139723
516,_f81ppqru3,cycle_and_distribution,misaligned,,,0.0158489319246111,0.7375089211922891,0.0044268092313873,100,0.7618113947288918,0.3,30,42.76240137017667
517,_f81ppqru3,euclidean,misaligned,,,0.1258925411794167,,,100,0.9569030829115868,1.4,30,50.6136470440344
518,_f81ppqru3,discrete,misaligned,,,0.001,,,100,0.9307952980525708,1.2000000000000002,30,51.94524134310212
519,_f951b8015,cycle_and_distribution,aligned,,,0.1258925411794167,1.137097449637847,0.0047936527991772,100,0.9064826354052952,0.2,30,12.247330409162258
520,_f951b8015,euclidean,aligned,,,0.0630957344480193,,,100,0.7971558643196089,0.4,30,37.90191379628477
521,_f951b8015,discrete,aligned,,,0.001,,,100,0.7127259498788686,1.0,30,52.30825065552323
522,_fbbrmze5m,cycle_and_distribution,aligned,,,0.251188643150958,0.6266618438521475,0.0079506371960206,100,0.7048570780378272,0.3,30,30.649158487328776
523,_fbbrmze5m,euclidean,aligned,,,0.251188643150958,,,100,0.9370404147079294,0.5,30,38.866882307634135
524,_fbbrmze5m,discrete,aligned,,,0.001,,,100,0.8732166020142408,1.1,30,53.10698773987864
525,_fd5pn8abm,cycle_and_distribution,aligned,,,0.0630957344480193,1.4686183626579,0.0074300982740967,100,0.6860603037437955,0.3,30,22.170615929522217
526,_fd5pn8abm,euclidean,aligned,,,0.0158489319246111,,,100,0.8535829569286757,0.3,30,36.469942883117945
527,_fd5pn8abm,discrete,aligned,,,0.0039810717055349,,,100,0.8839503511411867,1.2000000000000002,30,51.85016453407986
528,_fdwzafhp9,cycle_and_distribution,misaligned,,,0.0630957344480193,0.7335766313126408,0.0062272739615726,100,0.8092948875541087,0.3,30,46.72355340352943
529,_fdwzafhp9,euclidean,misaligned,,,0.251188643150958,,,100,0.2562449022875425,0.8,30,53.026064502551215
530,_fdwzafhp9,discrete,misaligned,,,0.0039810717055349,,,100,0.2302573376809265,1.2000000000000002,30,52.06250137837354
531,_feiol6aw7,cycle_and_distribution,misaligned,,,0.0316227766016837,0.715685246051152,0.0076980500526382,100,0.983813278154297,1.1,30,50.61578803147437
532,_feiol6aw7,euclidean,misaligned,,,0.251188643150958,,,100,0.6173625588380646,0.3,30,53.175566156993504
533,_feiol6aw7,discrete,misaligned,,,0.0039810717055349,,,100,0.9274341230060918,1.1,30,49.7641628907689
534,_fhjoagioe,cycle_and_distribution,misaligned,,,0.251188643150958,1.1472210902172573,0.0029731831622561,100,0.4379896068346812,0.5,30,50.29808623457764
535,_fhjoagioe,euclidean,misaligned,,,0.0079432823472428,,,100,0.8104016721486733,0.4,30,50.99200633716882
536,_fhjoagioe,discrete,misaligned,,,0.0039810717055349,,,100,0.6777504214214146,1.4,30,51.825844371718894
537,_fz5iunhd6,cycle_and_distribution,misaligned,,,0.1258925411794167,1.038832944652337,0.002080969148693,100,0.7517512917938765,0.3,30,46.39419019941975
538,_fz5iunhd6,euclidean,misaligned,,,0.0630957344480193,,,100,0.2971348063477956,0.2,30,53.156072944711255
539,_fz5iunhd6,discrete,misaligned,,,0.0019952623149688,,,100,0.4244230793814864,1.4,30,52.53321144411754
540,_g5dvmfr2u,cycle_and_distribution,aligned,,,0.251188643150958,1.8249415285284365,0.006264612152853,100,0.9828027384914076,0.3,30,17.737685682907912
541,_g5dvmfr2u,euclidean,aligned,,,0.251188643150958,,,100,0.964734275530608,0.3,30,33.582448012772176
542,_g5dvmfr2u,discrete,aligned,,,0.0079432823472428,,,100,0.9075695610364726,1.2000000000000002,30,48.45051330500921
543,_g5hqtzopv,cycle_and_distribution,misaligned,,,0.251188643150958,1.2567384700530546,0.0054369592838766,100,0.9817969569626348,0.3,30,48.39832426060831
544,_g5hqtzopv,euclidean,misaligned,,,0.251188643150958,,,100,0.6508311569266165,0.6000000000000001,30,50.08287724660676
545,_g5hqtzopv,discrete,misaligned,,,0.001,,,100,0.7126913006695184,1.3,30,53.21516537990541
546,_g6pls2pns,cycle_and_distribution,aligned,,,0.0158489319246111,0.6011121568645967,0.0053359909610912,100,0.6844438629311327,0.3,30,39.5218115023575
547,_g6pls2pns,euclidean,aligned,,,0.0316227766016837,,,100,0.8071490242484624,0.3,30,41.88552714394626
548,_g6pls2pns,discrete,aligned,,,0.0039810717055349,,,100,0.7796949122160517,1.1,30,49.62583158330589
549,_g8hmpve5t,cycle_and_distribution,aligned,,,0.0630957344480193,1.040252540420376,0.0040582648030543,100,0.7988768472747421,0.3,30,32.23902086964214
550,_g8hmpve5t,euclidean,aligned,,,0.1258925411794167,,,100,0.6755539327036882,0.2,30,40.55912597455733
551,_g8hmpve5t,discrete,aligned,,,0.0019952623149688,,,100,0.7362169849009826,0.9,30,52.746183360080565
552,_g8l98hjf6,cycle_and_distribution,misaligned,,,0.0079432823472428,1.5304408996181018,0.0074915316123953,100,0.7529794994586743,0.4,30,48.73465492675288
553,_g8l98hjf6,euclidean,misaligned,,,0.0630957344480193,,,100,0.8979621062423978,0.3,30,48.45603419242138
554,_g8l98hjf6,discrete,misaligned,,,0.001,,,100,0.8255906279676096,1.3,30,52.72344299229119
555,_g9hpcaq26,cycle_and_distribution,aligned,,,0.1258925411794167,0.8432511685671024,0.0079594454779927,100,0.9254188093813058,0.4,30,37.73514484406929
556,_g9hpcaq26,euclidean,aligned,,,0.0079432823472428,,,100,0.7711387225897295,0.3,30,45.19860080906952
557,_g9hpcaq26,discrete,aligned,,,0.0039810717055349,,,100,0.374929745670025,1.2000000000000002,30,50.38363666102544
558,_gclmid2b7,cycle_and_distribution,misaligned,,,0.0630957344480193,1.801751585698777,0.0097304663470448,100,0.8848611798580154,0.5,30,46.72619185528141
559,_gclmid2b7,euclidean,misaligned,,,0.1258925411794167,,,100,0.8307532313748026,0.5,30,49.65597130902661
560,_gclmid2b7,discrete,misaligned,,,0.0039810717055349,,,100,0.1797452410745179,1.0,30,52.022904186078506
561,_gf4lmxohn,cycle_and_distribution,aligned,,,0.0316227766016837,0.6034837561276157,0.0073327350942934,100,0.9462659427458718,0.3,30,23.84647406734524
562,_gf4lmxohn,euclidean,aligned,,,0.251188643150958,,,100,0.9864157826454238,0.4,30,39.62162347775071
563,_gf4lmxohn,discrete,aligned,,,0.0039810717055349,,,100,0.8608140155258586,1.3,30,51.89087345334903
564,_gg847tq2x,cycle_and_distribution,misaligned,,,0.251188643150958,1.3841923535252003,0.0096785889386712,100,0.788190223953703,0.2,30,42.049120241294936
565,_gg847tq2x,euclidean,misaligned,,,0.251188643150958,,,100,0.8104372350073321,0.9,30,49.85880726019592
566,_gg847tq2x,discrete,misaligned,,,0.0039810717055349,,,100,0.2667318665547074,1.5,30,52.668979489014895
567,_gp9pcs5iu,cycle_and_distribution,aligned,,,0.0158489319246111,1.9854184014668688,0.0030829377270668,100,0.876311578452077,0.3,30,40.41031233673017
568,_gp9pcs5iu,euclidean,aligned,,,0.251188643150958,,,100,0.9935931103596696,0.3,30,43.5609650172276
569,_gp9pcs5iu,discrete,aligned,,,0.001,,,100,0.2403148635428491,1.5,30,51.798906957612616
570,_gpt9tvzel,cycle_and_distribution,aligned,,,0.1258925411794167,1.6859181788361557,0.0054577925859991,100,0.6167955612773144,0.2,30,25.95842307031225
571,_gpt9tvzel,euclidean,aligned,,,0.0630957344480193,,,100,0.950663575576608,0.5,30,36.244023319050505
572,_gpt9tvzel,discrete,aligned,,,0.0019952623149688,,,100,0.2737445641930521,1.1,30,51.76835297929953
573,_h1jplcock,cycle_and_distribution,misaligned,,,0.1258925411794167,1.282291278362048,0.0018340232351335,100,0.3236915603544565,0.2,30,44.91960171361503
574,_h1jplcock,euclidean,misaligned,,,0.0316227766016837,,,100,0.1311519776266407,0.3,30,53.19652139192064
575,_h1jplcock,discrete,misaligned,,,0.0079432823472428,,,100,0.2233302678001193,1.1,30,52.555071985050176
576,_h3ynq1pir,cycle_and_distribution,misaligned,,,0.1258925411794167,1.7040939571524216,0.0015790146797249,100,0.9324176818515084,0.4,30,45.198987663107154
577,_h3ynq1pir,euclidean,misaligned,,,0.251188643150958,,,100,0.4984648919565755,0.2,30,51.66479031542367
578,_h3ynq1pir,discrete,misaligned,,,0.001,,,100,0.3302237515166466,1.5,30,53.38078422863392
579,_h7hvcpptc,cycle_and_distribution,misaligned,,,0.251188643150958,0.7581494859311284,0.0051870829839543,100,0.807018873840032,0.7000000000000001,30,45.37805522026068
580,_h7hvcpptc,euclidean,misaligned,,,0.251188643150958,,,100,0.4304512895004878,0.5,30,52.76964829729933
581,_h7hvcpptc,discrete,misaligned,,,0.001,,,100,0.8682864853538449,0.9,30,52.61305823325946
582,_hfnucjd74,cycle_and_distribution,aligned,,,0.0630957344480193,1.257693163584483,0.0053791234988745,100,0.7742644221432482,0.2,30,22.900770361319285
583,_hfnucjd74,euclidean,aligned,,,0.0079432823472428,,,100,0.8217516061214483,0.4,30,39.9570453080481
584,_hfnucjd74,discrete,aligned,,,0.0019952623149688,,,100,0.9952361305273968,1.5,30,52.43674458977626
585,_hqmlya7jc,cycle_and_distribution,misaligned,,,0.251188643150958,1.2469231825075688,0.0046233191380004,100,0.912805003847518,0.6000000000000001,30,46.26983191081825
586,_hqmlya7jc,euclidean,misaligned,,,0.0316227766016837,,,100,0.9283981302666784,1.2000000000000002,30,51.1887342784827
587,_hqmlya7jc,discrete,misaligned,,,0.001,,,100,0.4187982657760772,0.8,30,52.80002111886553
588,_hs76u53cb,cycle_and_distribution,aligned,,,0.0316227766016837,0.8267280866835516,0.0055967934443488,100,0.9750502967541046,0.2,30,27.51351937803552
589,_hs76u53cb,euclidean,aligned,,,0.0158489319246111,,,100,0.823436052660859,0.4,30,41.03698408326554
590,_hs76u53cb,discrete,aligned,,,0.001,,,100,0.5608430843218902,1.1,30,51.7842198642274
591,_hsgwjnkd7,cycle_and_distribution,aligned,,,0.0079432823472428,1.155104540645845,0.0019940346177853,100,0.9871242602351152,0.2,30,30.151949552982256
592,_hsgwjnkd7,euclidean,aligned,,,0.0158489319246111,,,100,0.9093963309396236,0.3,30,35.5533853237642
593,_hsgwjnkd7,discrete,aligned,,,0.0019952623149688,,,100,0.1599955364679842,1.5,30,52.95336373465613
594,_hsk3tshda,cycle_and_distribution,aligned,,,0.0316227766016837,1.7681041362115524,0.0027006812904868,100,0.4308303176004024,0.2,30,43.446338881467135
595,_hsk3tshda,euclidean,aligned,,,0.0158489319246111,,,100,0.9860472451790764,0.6000000000000001,30,46.16813500720815
596,_hsk3tshda,discrete,aligned,,,0.0039810717055349,,,100,0.6235868043817971,1.4,30,52.32757782846305
597,_hyjc7nfrv,cycle_and_distribution,aligned,,,0.0630957344480193,1.0478515088145517,0.0091481234735374,100,0.2787051328111797,0.3,30,52.11724227671312
598,_hyjc7nfrv,euclidean,aligned,,,0.1258925411794167,,,100,0.3225108063427772,0.5,30,52.53238219306474
599,_hyjc7nfrv,discrete,aligned,,,0.001,,,100,0.3181073379845821,1.4,30,53.66515799270629
600,_i1tiq94vr,cycle_and_distribution,misaligned,,,0.0158489319246111,1.801580012515681,0.0040189016961534,100,0.9992755208873022,0.8,30,47.18751736179188
601,_i1tiq94vr,euclidean,misaligned,,,0.0630957344480193,,,100,0.66467911125764,0.7000000000000001,30,51.16913836160319
602,_i1tiq94vr,discrete,misaligned,,,0.001,,,100,0.9631697210194424,0.9,30,51.32394929489325
603,_i57dr900e,cycle_and_distribution,aligned,,,0.0158489319246111,1.0092121138491073,0.0066030574457677,100,0.8818303272979309,0.5,30,43.8819513955821
604,_i57dr900e,euclidean,aligned,,,0.1258925411794167,,,100,0.9532021318289297,0.5,30,43.96972481685668
605,_i57dr900e,discrete,aligned,,,0.0039810717055349,,,100,0.2291528170335234,1.3,30,51.5229173171002
606,_i6yuoc37s,cycle_and_distribution,misaligned,,,0.0316227766016837,1.3736078413078667,0.00385961567312,100,0.7440151852825607,0.2,30,41.43289919334488
607,_i6yuoc37s,euclidean,misaligned,,,0.0630957344480193,,,100,0.9137100126803662,0.8,30,51.56393975349929
608,_i6yuoc37s,discrete,misaligned,,,0.0019952623149688,,,100,0.0680739423225759,1.1,30,51.25957761166192
609,_ic1ncd233,cycle_and_distribution,misaligned,,,0.1258925411794167,1.4088530668879828,0.0057145589625254,100,0.7777538390810439,0.5,30,47.80055016325562
610,_ic1ncd233,euclidean,misaligned,,,0.251188643150958,,,100,0.6132821631571018,0.3,30,47.981077549183205
611,_ic1ncd233,discrete,misaligned,,,0.0019952623149688,,,100,0.3770629895379463,1.5,30,53.05653031124619
612,_ifziqmcsf,cycle_and_distribution,aligned,,,0.251188643150958,1.5435325194945322,0.0038706401597552,100,0.580868900924734,0.2,30,34.76721807285215
613,_ifziqmcsf,euclidean,aligned,,,0.0316227766016837,,,100,0.9217893801053616,0.4,30,45.27012236297745
614,_ifziqmcsf,discrete,aligned,,,0.001,,,100,0.1414480729760643,1.3,30,53.954962071509904
615,_ihny4sbp0,cycle_and_distribution,misaligned,,,0.1258925411794167,0.6245274799051277,0.0099677689104969,100,0.6203459826485849,0.3,30,48.14001199885301
616,_ihny4sbp0,euclidean,misaligned,,,0.251188643150958,,,100,0.3281913041130895,0.4,30,49.478143992537184
617,_ihny4sbp0,discrete,misaligned,,,0.0039810717055349,,,100,0.3343625967018425,1.5,30,52.47197838991519
618,_ii85ekjxc,cycle_and_distribution,misaligned,,,0.1258925411794167,1.1583700335324405,0.0029204795899694,100,0.7061454130614649,1.3,30,52.99245398625785
619,_ii85ekjxc,euclidean,misaligned,,,0.1258925411794167,,,100,0.2209509053063617,0.6000000000000001,30,53.387706262769576
620,_ii85ekjxc,discrete,misaligned,,,0.001,,,100,0.9355498903380064,1.1,30,54.39665551802425
621,_iikuxw0j6,cycle_and_distribution,aligned,,,0.0630957344480193,1.8247358605983912,0.001611552640557,100,0.9879092061015836,0.2,30,18.00837612240184
622,_iikuxw0j6,euclidean,aligned,,,0.0079432823472428,,,100,0.9566819083437288,0.3,30,37.259766927986526
623,_iikuxw0j6,discrete,aligned,,,0.0019952623149688,,,100,0.5545128319066978,1.2000000000000002,30,51.62836149738508
624,_ijmaew8jp,cycle_and_distribution,misaligned,,,0.0316227766016837,1.5457727601246638,0.0081551828284462,100,0.7954748548586416,0.4,30,42.56586476863034
625,_ijmaew8jp,euclidean,misaligned,,,0.251188643150958,,,100,0.6944105002385415,0.5,30,50.59348851765826
626,_ijmaew8jp,discrete,misaligned,,,0.0019952623149688,,,100,0.419341709919126,1.5,30,53.55747119005646
627,_imq8xv341,cycle_and_distribution,misaligned,,,0.251188643150958,0.6387816385129966,0.0051686999367937,100,0.4887044524505529,0.3,30,45.41942577870274
628,_imq8xv341,euclidean,misaligned,,,0.251188643150958,,,100,0.9680296684334222,0.5,30,44.34000130351292
629,_imq8xv341,discrete,misaligned,,,0.001,,,100,0.1528003050693162,0.7000000000000001,30,51.268585547306834
630,_infn8v5u9,cycle_and_distribution,misaligned,,,0.0630957344480193,1.8149143932015424,0.0049948473685032,100,0.8459652664592122,0.6000000000000001,30,46.537829269579824
631,_infn8v5u9,euclidean,misaligned,,,0.0630957344480193,,,100,0.7073436529312396,0.7000000000000001,30,50.78383628656088
632,_infn8v5u9,discrete,misaligned,,,0.001,,,100,0.0994058939483152,1.0,30,50.68098777211221
